imdb_href,tmdb_id,tmdb_name,original_name,original_language,origin_country,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,first_air_date,tmdb_adult_content,tmdb_poster_path,tmdb_overview,tmdb_tagline,tmdb_genres,tv_networks,tmdb_keywords
/title/tt5565334/,71890.0,Friends from College,Friends from College,en,['US'],13.172,6.392,79.0,2017-07-14,False,/38HzAmLPNALw0fSdZ7rMH0EymqC.jpg,"Twenty years after graduation, a tight-knit group of college friends reconnects and discovers that love hasn't gotten easier with age.",,Comedy,Netflix,"friendship, harvard university, forty something, group of friends, sitcom"
/title/tt1319735/,18779.0,Royal Pains,Royal Pains,en,['US'],28.979,6.853,126.0,2009-06-04,False,/4WW26JPHeG5mgrFkgjvv3Qmgcwg.jpg,"A young E.R. doctor who, after being wrongly blamed for a patient's death, moves to the Hamptons and becomes the reluctant ""doctor for hire"" to the rich and famous. When the attractive administrator of the local hospital asks him to treat the town's less fortunate, he finds himself walking the line between doing well for himself and doing good for others.",Some doctors still make house calls,"Comedy, Drama",USA Network,"long island, new york, wealthy, doctor, rich, medical drama, hamptons"
/title/tt0088571/,1998.0,Moonlighting,Moonlighting,en,['US'],24.578,7.484,282.0,1985-03-03,False,/lrx6v9iD7WWkzkYMCvikvG3DIFp.jpg,"After being duped and going bankrupt, model Maddie is convinced by David to become a partner in a detective agency. Together they solve various cases, while getting comfortable with each other.",,"Comedy, Drama, Mystery",ABC,"yuppie, detective, romance, model, private detective, detective agency"
/title/tt11379026/,126027.0,Ghosts,Ghosts,en,['US'],33.259,7.774,93.0,2021-10-07,False,/pmmvsHj6gTOxRheVoiHSPq4ldhk.jpg,"Samantha and Jay throw caution to the wind when they convert their recently inherited country estate into a bed-and-breakfast. Call it mislaid plans. Not only is the place falling apart, but its also inhabited by spirits of previous residents -- whom only Samantha can see and hear.",,Comedy,CBS,"haunted house, bed and breakfast (b&b), ghost, sitcom"
/title/tt4094300/,63161.0,Crazy Ex-Girlfriend,Crazy Ex-Girlfriend,en,['US'],24.526,6.694,129.0,2015-10-12,False,/pvYh3fdrRvreWmqw4onWJJmRXf5.jpg,"Rebecca Bunch is a successful, driven, and possibly crazy young woman who impulsively gives up everything - her partnership at a prestigious law firm and her upscale apartment in Manhattan - in a desperate attempt to find love and happiness in that exotic hotbed of romance and adventure: suburban West Covina, California.",Never. Let. Go.,Comedy,The CW,"california, ex-lover, musical, relationship, searching for love"
/title/tt7078710/,76438.0,Everything Sucks!,Everything Sucks!,en,['US'],15.617,7.53,182.0,2018-02-16,False,/v5jI54voHfhtGzG5EoDOVBEtAC2.jpg,"It's 1996 in a town called Boring, Oregon, where high school misfits in the AV and drama clubs brave the ups and downs of teenage emotions in the VHS era.",You can't fast forward high school.,"Drama, Comedy",Netflix,"coming out, road trip, coming of age, school play, lgbt, estranged father, interracial friendship, lost mother, small town milieu, 1990s"
/title/tt0370194/,2187.0,Reno 911!,Reno 911!,en,['US'],25.184,7.225,120.0,2003-07-23,False,/phkCW1Hdoijl5i15H7KnnnBhaNL.jpg,"This partially unscripted comedy brings viewers into the squad car as incompetent officers swing into action, answering 911 calls about everything from speeding violations and prostitution to staking out a drug den. Within each episode, viewers catch a ""fly on the wall"" glimpse of the cops' often politically incorrect opinions, ranging from their personal feelings to professional critiques of their colleagues.",,Comedy,Comedy Central,"satire, parody, mockumentary, politically incorrect, improvisation, police officer"
/title/tt0908454/,3696.0,Gavin & Stacey,Gavin & Stacey,en,['GB'],10.599,7.38,83.0,2007-05-13,False,/jNpySE7Rwq1DlhHadMZnGquralv.jpg,"Gavin is an ordinary boy from Billericay, Essex. Stacey is an ordinary girl from Barry Island, South Wales. Theyve spoken on the phone every day at work for months but theyve never actually met until now.",,"Comedy, Drama","BBC Three, BBC One","dating, relationship, long distance relationship, sitcom, straight relationship"
/title/tt4051832/,62668.0,Lovesick,Lovesick,en,['GB'],19.359,7.387,111.0,2014-10-02,False,/2JDE4yNnxbHYiZZqnnMyR0u4auv.jpg,"After finding out he has an STI, Dylan must get back in touch with every girl he has ever had sex with to let them know the bad news.",,Comedy,"Channel 4, Netflix","friendship, friends in love, sitcom, sexually transmitted disease, young adult"
/title/tt0108872/,1101.0,My So-Called Life,My So-Called Life,en,['US'],8.904,7.5,102.0,1994-08-25,False,/a2mumQ8QgJ3uDz14P7iwnk4x8mO.jpg,"The life of a 15 year-old high school student, whose angst-ridden journey through adolescence, friendship, parents, and life teaches her what it means to grow up.",,"Drama, Comedy",ABC,"high school, friendship, family relationships, romance, coming of age, teenage girl, school, first love, teen drama, teen social issues"
/title/tt0129690/,1073.0,I'm Alan Partridge,I'm Alan Partridge,en,['GB'],10.514,7.25,120.0,1997-11-03,False,/dal43UDeYGNZ14vDAHbE7U0mgrv.jpg,"The fortunes of a former chat show host who is reduced to a lowly slot on Radio Norwich. Alan Partridge is divorced, living in a travel tavern, and desperate for a return to television.",,Comedy,BBC Two,"radio, satire, sitcom"
/title/tt14500082/,124010.0,How I Met Your Father,How I Met Your Father,en,['US'],44.845,6.944,135.0,2022-01-18,False,/8psLGtFzTMYCXxUNMpMOCB6doPn.jpg,"In the near future, Sophie tells her son the story of how she met his father: a story that catapults us back to the year 2021 where Sophie and her close-knit group of friends are in the midst of figuring out who they are, what they want out of life, and how to fall in love in the age of dating apps and limitless options.",Great friends. Meh decisions.,Comedy,Hulu,"romance, sitcom"
/title/tt10234362/,90811.0,Avenue 5,Avenue 5,en,['US'],21.085,6.587,271.0,2020-01-19,False,/inSe4HBqnwIoeqoChGlagVs0avG.jpg,"40 years in the future, space captain Ryan Clark and the crew of the luxury space cruise ship Avenue 5 navigate disgruntled passengers and unexpected events after experiencing technical difficulties onboard.",All cruise. No control.,"Comedy, Sci-Fi & Fantasy",HBO,"captain, starship, space, tourism"
/title/tt2311418/,48162.0,İşler Güçler,İşler Güçler,tr,['TR'],7.131,7.391,46.0,2012-06-28,False,/oiQKpU9dmmchBcauwvam8y8zHru.jpg,"ler Gler, is a Turkish comedy series which first aired on 28 June 2012 on Star TV and tells the story of 3 actors, with the motto, Modern Muzip Yalanlar. Ahmet Kural, Murat Cemcir and Sadi Celil Cengiz shares the leading roles. Although rumour had it that it was going to be over at the end of the summer, the board of Star TV made an explanation that they would go on issuing it in the 201213 publication season, due to the interest their fans had shown",,Comedy,Star TV,
/title/tt10802170/,204284.0,The Rehearsal,The Rehearsal,en,['US'],7.693,8.103,78.0,2022-07-15,False,/uI2nDcPa92UDK6c88J4Mni7yHqR.jpg,"With a construction crew, a legion of actors, and seemingly unlimited resources, Nathan Fielder allows ordinary people to prepare for lifes biggest moments by rehearsing them in carefully crafted simulations of his own design. When a single misstep could shatter your entire world, why leave life to chance?",Why leave life to chance?,"Comedy, Documentary",HBO,funny interview
/title/tt2177489/,42272.0,Baby Daddy,Baby Daddy,en,['US'],30.676,7.158,177.0,2012-06-20,False,/lwpaNYFacUITOtfIZ1UDq7vnKeD.jpg,"Baby Daddy follows Ben, a young man in his early 20s living the life of a bachelor in New York City with his buddy, Tucker, and his brother, Danny. Their lives are turned upside down when they come home one day to find a baby girl left on the doorstep by an ex-girlfriend of Ben's. After much deliberation, Ben decides to raise the baby with the help of his friends and his protective and sometimes over-bearing mother, Bonnie, and his close female friend, Riley.",Time to Dad up.,Comedy,"ABC Family, Freeform","new york city, baby, roommate, single father, friends in love, sitcom, young adult, living with sibling"
/title/tt5827228/,66840.0,Bull,Bull,en,['US'],64.384,7.074,317.0,2016-09-20,False,/r6bM2rNjSk5b9gWBOOKCVgKbjc0.jpg,"Dr. Jason Bull is the brilliant, brash, and charming founder of a hugely successful trial consulting firm.",He'll get you off.,"Crime, Drama",CBS,"investigation, jury, psychologist, lawyer, courtroom, analysis"
/title/tt0118364/,4576.0,Just Shoot Me!,Just Shoot Me!,en,['US'],16.412,6.643,129.0,1997-03-04,False,/gMN1vgdQjymySXMVjjq3p1lFeGX.jpg,"Just Shoot Me! is an American television sitcom that aired for seven seasons on NBC from March 4, 1997, to August 16, 2003, with 148 episodes produced. The show was created by Steven Levitan, the show's executive producer.",,Comedy,NBC,"magazine, fashion, fashion magazine, sitcom, workplace comedy"
/title/tt4374208/,61920.0,Catastrophe,Catastrophe,en,['GB'],12.454,7.567,104.0,2015-01-19,False,/eUDUramteLE9ByHp6PtFCaeFHKi.jpg,Rob Delaney and Sharon Horgan write and star in a comedy that follows an American man and an Irish woman who make a bloody mess as they struggle to fall in love in London.,,Comedy,Channel 4,"london, england, pregnancy, dating, sitcom"
/title/tt8531222/,97084.0,DAVE,DAVE,en,['US'],51.276,7.6,93.0,2020-03-04,False,/iorStu3DHuscNfQiIyQomvMyO0h.jpg,"A suburban neurotic man in his late 20s has convinced himself that hes destined to be one of the best rappers of all time. Now he must convince his closest friends, because with their help, he might actually convince the world.","He may be soft, but he always goes hard.",Comedy,FXX,"rap music, rapper"
/title/tt1758589/,111625.0,Dash & Lily,Dash & Lily,en,['US'],12.17,8.047,243.0,2020-11-10,False,/2VsVifJ5OCJ9L2419ZPPoGbD4up.jpg,"A whirlwind holiday romance builds as cynical Dash and optimistic Lily trade dares, dreams, and desires in the notebook they pass back and forth at locations all across New York City.","This holiday season, dare to fall in love.","Comedy, Drama",Netflix,"new york city, based on novel or book, holiday, opposites attract, christmas, based on young adult novel"
/title/tt0300865/,4602.0,That's So Raven,That's So Raven,en,['US'],28.945,7.186,188.0,2003-01-17,False,/eohThtvBB4i52fyXI68dkWowdGE.jpg,"No ordinary teenager; Raven Baxter can see glimpses of the future! Watch her schemes and misadventures as she enlists the help of friends, including best friends Eddie and Chelsea, to change life's little outcomes. Raven's younger brother, Cory, is obsessed with money and creates get-rich-quick schemes to try to earn cash.",She can see the future. But she can't quite see what's coming next.,"Comedy, Sci-Fi & Fantasy",Disney Channel,"high school, san francisco, california, family relationships, psychic power, family, teen comedy, extrasensory perception, sitcom, family of color"
/title/tt0057729/,14009.0,The Addams Family,The Addams Family,en,['US'],52.838,7.985,307.0,1964-09-18,False,/aBZynbuxspjz01mxrWpP5ZyDIyq.jpg,"A satirical inversion of the ideal of the perfect American nuclear family, they are an eccentric wealthy family who delight in everything grotesque and macabre, and are never really aware that people find them bizarre or frightening. In fact, they themselves are often terrified by ""normal"" people.",,"Comedy, Family",ABC,"parent child relationship, vampire, butler, marriage, haunted house, dark comedy, satire, family relationships, wealthy, gothic, macabre, uncle nephew relationship, dark fantasy, sitcom, eccentric family, goth girls, addams family"
/title/tt0105929/,4493.0,Absolutely Fabulous,Absolutely Fabulous,en,['GB'],16.319,7.42,119.0,1992-11-12,False,/y961thfQVrK3VV4PItxPsYeoGwt.jpg,"Set in the world of fashion and PR, immature fun-loving mother Edina Monsoon and her best friend Patsy drive Eddie's sensible daughter, Saffron, up the wall with their constant drug abuse and outrageous selfishness. Numerous in-jokes and heavy doses of cruel humour have made this series a cult hit in the UK and abroad.",,Comedy,BBC One,"london, england, self-destruction, career woman, satire, drugs, fashion, lgbt, middle age, sitcom"
/title/tt1179817/,5721.0,The Secret Life of the American Teenager,The Secret Life of the American Teenager,en,['US'],14.641,7.255,100.0,2008-07-01,False,/k2XTj9D0tzca3dSgvVojU9xk8F5.jpg,"Amy and her friends at Grant High learn to define themselves while they navigate the perilous waters of contemporary adolescence. Between their love triangles, secrets, drama, accusations, gossip, confusion, and scandalous rumors, there's never a dull moment.",Expect the Unexpected,"Drama, Comedy",ABC Family,"high school, pregnancy, teenage pregnancy, teen drama"
/title/tt1280822/,18520.0,Drop Dead Diva,Drop Dead Diva,en,['US'],29.497,7.841,223.0,2009-07-12,False,/4J8DKF6UOfcHIWcyap9NK1acnoU.jpg,"A shallow model suddenly dies in an accident only to find her soul resurfacing in the body of a brilliant, plus-sized attorney.",Sometimes life throws you curves.,"Comedy, Drama",Lifetime,"afterlife, overweight, second life, lawyer, law firm, life after death, life lessons"
/title/tt1285482/,7831.0,Dead Set,Dead Set,en,['GB'],11.106,7.309,235.0,2008-10-27,False,/piGeJMaYQk1fMpRL4kBd2GLiMVS.jpg,"Zombies are rampaging throughout Britain. Blissfully unaware of gory events outside, the Big Brother housemates are in for the ultimate eviction night...",,"Drama, Sci-Fi & Fantasy",E4,"dark comedy, gore, satire, social commentary, miniseries, zombie, producer, survival horror, zombie apocalypse, fictional reality tv"
